userName,score,at,content
mochamad agus,5,2022-01-13 04:03:29,terima kasih mas udah anterin ibu saya
Luna Panjaitan,5,2022-01-13 04:00:54,sangat ramah dan baik
Sintia Bella,5,2022-01-13 03:58:15,good
Fanny Eka Syahfitri,5,2022-01-13 03:57:34,sangat bagus
the holy land,5,2022-01-13 03:57:14,Great
Moch Thamrin,5,2022-01-13 03:55:15,ok
Herman Hermanuddin,5,2022-01-13 03:53:01,Semoga membantu
Kembang Kates,1,2022-01-13 03:50:55,Maaf bintang 1. Setiap pesen car via maxim gak pernah dapat. Nyantol driver 1 aja di mapnya gak jelas sampai mana 🙏
Arie Rahmat,5,2022-01-13 03:47:20,oke
Dwi Endang,5,2022-01-13 03:42:48,baik dan cepat
ella fairoza,5,2022-01-13 03:29:59,good job
Nanda Dinar Harahap,1,2022-01-13 03:25:39,Sangat buruk
Franky Lolowang,5,2022-01-13 03:13:38,mantap..pelayanan sangat sangat baik ..sukses slalu trims
R• 88,1,2022-01-13 03:12:49,"Driver nggak ada tata Krama saya ngomong baik baik dia ngegas mentang mentang punya mobil, Gue kalo nggak terlalu perlu nggak mau pesan lu, Nggak banget driver di sini mending gue balik ke gojek meski harga mahal lebih Ramah dan punya tata Krama."
feri agus,4,2022-01-13 03:10:18,maxim mantab
Dede Arisma,5,2022-01-13 02:59:34,makasih ya pak ... pelayanan baik sekali
Dide Dedi,5,2022-01-13 02:58:43,akurar
Bakhry Ck,5,2022-01-13 02:52:12,sip mantap
Balitaku Khatam Quran,5,2022-01-13 02:49:56,ramah. pemilihan jalur ok
Ahyani Hikmad,5,2022-01-13 02:38:11,baik sekali
Acir Khandy,5,2022-01-13 02:36:54,mantap
Komang Erra,5,2022-01-13 02:18:46,"baik, ramah dengan pelanggan.. terimaksih 🙏"
Choiriyah Safitri,5,2022-01-13 02:15:42,Alhamdulillah aplikasi ini sangat membantu
Pradipta Inara Dan Aira,5,2022-01-13 02:12:57,keren....meskipun titik pengambilan nya jauh....tetep mau ambil
Kirana Ajeng,1,2022-01-13 02:05:26,"selalu sulit untuk mendapat driver,suka tiba"" driver cancel orderan padahal udh nunggu lama"
saparyandi yandi,5,2022-01-13 02:04:40,terima kasih pak
Teguh Rahardjo,5,2022-01-13 02:00:03,ongkosnya lebih murah drpd ojol lainnya
dee decil,4,2022-01-13 01:50:28,"untuk menentukan lokasi masih sulit, utk hrga mantabbb..murah dibandingkan sebelah"
Afry Dias,5,2022-01-13 01:44:07,driver nya baik
Himawan Nafis,5,2022-01-13 01:42:07,ok
fitriana,5,2022-01-13 01:42:00,ramah
Pengguna Google,5,2022-01-13 01:39:32,ramah dan aman
Mut Mainna,5,2022-01-13 01:37:48,orgx baik
Mhmmd Bagus,5,2022-01-13 01:32:23,Good Aplikasi!!!!!!!!!!!!!
Lasri Lasri,5,2022-01-13 01:32:21,sangat baik
Jhona lm,5,2022-01-13 01:29:37,berkendara aman
Kristina Ambarita,5,2022-01-13 01:28:01,"sangat memuaskan, drivernya ramah"
Rahma Yanti,5,2022-01-13 01:26:53,terima kasih maxim
bary gumilar,3,2022-01-13 01:25:55,akurasi map di tingkatkan
Muhammad Fitri,5,2022-01-13 01:19:52,siip
HARRYS F SARAGIH,5,2022-01-13 01:14:47,good
Alya Rahma,5,2022-01-13 01:13:50,RAMAH
Magdalena Sega0506,1,2022-01-13 01:12:44,"Orang di aplikasi ini semua tidak bertanggung jawab , 2 Minggu saya pesan pake maxim , setiap hari . Tapi selalu di cancel , padahal saya sudah tunggu lebih dari 1 jam . Drivarnya suka cancel sesuka hati dan suka mengover ke driver lain . Mapsnya juga tidak akurat , titik lokasi pas di depan rumah saya , tapi drivernya tunggu jauh sekali . Kadang drivernya minta bayaran lebih. Tidak sesuai aplikasi , di aplikasinya delivery 5000 , pas di antar mintanya 15000 . Apa-apaan ,!"
Novi Triyanti,5,2022-01-13 01:02:36,all good
Joko Santoso,5,2022-01-13 01:00:49,matur suwun mas maxim
Muzaidah Muhammad,5,2022-01-13 01:00:22,"bapak, sehat selalu ya. semoga Allah menjaga bapak. makasih banyak pak. lancar dan berkah rezeki bapak"
Abdul Magfur,5,2022-01-13 00:58:13,top
Rizal Pero,5,2022-01-13 00:41:14,pertama kali nyoba maxim. alhamdulillah driver cepat sampai dan aman
Willy Brodus,5,2022-01-13 00:32:20,"keren banget, mantap"
Ariestea Channel,5,2022-01-13 00:29:02,biaya yg oke dan quick respone...
AMINUDIN,5,2022-01-13 00:23:05,oke
Halif Xeon,3,2022-01-13 00:17:17,Cukup
Li Yan Seteven,5,2022-01-13 00:15:26,Liat Yang Pada Komen Gak Ada Yang Dibales Yaa Hehehe .. Untuk Maxim Tarif Murah Selama Pake Gak Ada Yang Dapet Driver Gak Sopan Dan Kalo Titik Penjemputan Tidak Sesuai Ada Tarif Tunggu Rata2 Driver Gak Ambil Tarifnya Ongkos Diitung Sesuai Yg Awal .. Kedepannya Dapet Driver Cari Yang Terdekat Dong Jgn Yg Jauh Sama Perbaiki Lokasi Peta Ok.
Budi Budi,5,2022-01-13 00:13:34,mantappp
Allifa Wenny,5,2022-01-13 00:00:56,sangat baik dan ramah..terima kasih banyak utk layanannya
Amelda Dewi Cantika,1,2022-01-12 23:56:22,"Awalny sy suka krna tarif lbh murah dri yg lain. Tp percuma tarif murah klo rata2 driver nya gda etika. Ngomng kasar . Kdg juga bnyk driver yg menolak krna hrga mngkin trlalu murah. Tarif dinaikin jg kdg susah dpt driver. 2x sdh sy ini dpt driver kaya gni. Maaf, Terpaksa sy uninstal!!!!"
Risma Nurul Anwar,4,2022-01-12 23:45:13,baik
Ekka Nuryana,3,2022-01-12 23:45:11,"Kalo pake mobil harus uang pas kalo engga, pasti gaakan di kasih kembalian, malah drivernya ga ngmng apa2misalkan gaada kembalian / apa ini maen ambil aja, mending kalo 1000, 4rb juga gadikasih kembalian, kebanyakan seperti itu driver yg pake mobil kurang srek sama pelayanan nya seperti itu ."
Vemas Nofrialdi,5,2022-01-12 23:43:12,bgus
Tania Try Habsari Tampubolon,3,2022-01-12 23:42:29,"Saya dah pesan dari 10menit yang lalu,tapi drivernya gk datang datang,pdhl disitu dibuat segera akan tiba"
Raihan Wahyu Nugraha,5,2022-01-12 23:42:11,manciy
Dewi Wulansari,5,2022-01-12 23:18:39,baik
PUPPY FGTV,1,2022-01-12 18:57:10,Coba di map dikasih nama jalannya. Kyk gini nyasar jadi 2x. Buang waktu buang uang
Sugartmanzi 27,5,2022-01-12 18:40:35,"bingung sma harga maxim tiba"" berubh"
Edirianto Manik Anto,5,2022-01-12 18:01:35,Sangat baik
Riswan Riswandi,5,2022-01-12 17:39:09,mantap cepat
Fahyentis Yentis,5,2022-01-12 17:37:53,ok.. Maxim sangat membantu..
Ayu Wardani,5,2022-01-12 17:13:40,pelayanan oke bget.makasi byk dan maaf udah bikin ujan2an pak ojolnya🙏🙏🙏😅✌️👍👍👍
Arseno Bramasta,2,2022-01-12 17:12:36,Mencari pengemudi sangat lama dan kadang di aplikasi tertulis 13.000 tetapi driver minta lebih dari itu. Mencari alamat di Maxime juga sangat susah.
Wismawati Angel,5,2022-01-12 16:43:18,trima kasih bapaknya ramah banget dan cepat
raja ratu,5,2022-01-12 15:50:51,SEMOGA MAXIM terus ada untuk warga kota Banda Aceh
Aldiansyah Maungtimo,1,2022-01-12 15:50:17,drivernya pengen uang tapi banyak alesan
Victoria Keyleen Saragih,5,2022-01-12 15:34:48,"ramah sopan , mengemudi dengan sangat baik"
Raisyah Nur anandita,5,2022-01-12 15:25:44,terimakasih
Pi2t agustina,5,2022-01-12 15:11:05,sangat ramah dan sopan..
Yanti Nur,5,2022-01-12 15:05:07,Terima kasih
Alia Malaika,5,2022-01-12 15:04:18,terimakasih sehat sehat selalu
Benedictus Satya,5,2022-01-12 14:57:45,ramah bener dah
Ekanurohman Nurohman,5,2022-01-12 14:54:21,sangat baik
ardi 01,5,2022-01-12 14:52:15,ramah
Rizal Risqi,1,2022-01-12 14:50:57,"Ya ini aplikasi yang membuat Driver seperti terjajah di negeri sendiri... Order CAR macam apa 8,2K ? Lebih murah daripada naik becak... Sudah 8 rb dipotong aplikasi lalu ada asuransi gajelas... Dapat apa kami 7 rb, utk biaya jemput aja sudah ga nutut... Aplikasi tolol... Mau duitnya aja ga mikir driver.. Ga mikir biaya perawatan penyusutan biaya beli mobil apa?"
Tessa Sampouw,1,2022-01-12 14:43:28,Bisa ditingkatkan lagi mental driver & aplikasi nya agak buruk.
ayuk Anis,5,2022-01-12 14:24:29,baikkkk
Yawes Dolan,5,2022-01-12 14:16:21,"dapat driver maxim pertama, dengan kesan baik, ramah sekali terima kasih driver bambang"
Randy 12_gaming,5,2022-01-12 14:07:24,"driver nya ramah , bagus maxim"
purwadi az,5,2022-01-12 14:03:24,"terbaik, drivernya ramah"
Jm nona,4,2022-01-12 13:59:22,"Kadang cs nya argo sudah murah mau murah lagi,rago 10,5k dibayar nya 10k,dia pikir driver nya dapt 10k itu bersih apa.gk tau dia driver Dpat bersih nya cuma 9k"
Janner Erwin,5,2022-01-12 13:46:43,Good
Fitra Kurnia agung,5,2022-01-12 13:42:07,trimakasih mas...
Yono Sauji,5,2022-01-12 13:40:48,Uok
Saiful Anwar,5,2022-01-12 13:40:46,best ojek online 👍👍
Shylvia manado,5,2022-01-12 13:28:23,Thanks GBU🙏😇
Dina Ramadhani,1,2022-01-12 13:26:30,"Maaf aku kasih bintang 1 , pake maxim emang murah tapi drivernya olo-olo kalo kata orang sundamah, suka nyuruh cancel orderan, malah barusan seolah2 orderannya diambil terus udh sampe tujuan pdhl nyamperin kesini aja engga 👎👎👎👎, fix bakal kembali ke aplikasi sebelah byeee"
Andri Firmansyah,5,2022-01-12 13:26:29,nuhun
Maulana Maulana,5,2022-01-12 13:22:20,makasih bg
Jumantri Jumanji,5,2022-01-12 13:02:11,sering double driver pdahal sudah diterima oleh driver laen
Yulia Ulfah,2,2022-01-12 13:00:14,"Tolong diperbaiki dong aplikasinya, dulu kalo pesen makan gt enak gampang bgt pake maxim ini, skrng kok jadi ribett, lama pula loading nya gt, saya kira krn sinyal saya jelek, tapi dicoba pake wifi pun sama aja Kalo udah diperbaiki saya ganti nilainya jadi bintang 5"
Suci Ramadhani,5,2022-01-12 12:53:47,baik
Perli Hidayat,5,2022-01-12 12:51:11,Terbaik
Andri Movic,1,2022-01-12 12:48:31,"Aplikasi nyusain !!! Murah apa nya!! Gak ada yg mau ambil orderan ongkosan murah, giliran ongkos nya di naikin baru di ambil, sama aja kyk aplikasi sebelah, mending pake gojek"
Sari Bungsu,4,2022-01-12 12:44:39,👍
Tika Yulandari,5,2022-01-12 12:41:40,"pengemudi nya cepat sampai dan tetap slalu komunikasi,saya puas"
Febri Daswara,5,2022-01-12 12:38:33,"suka banget sama serabi ini, dr yg hanya open po sekarang udah ada tokonya..makin gampang klo pengen order"
Al Khawarizmi,5,2022-01-12 12:34:38,Keren banget sih menurut aku. Udah murah kan pelayanan nya juga bagus. Harapannya sih bisa lebih maju lagi. Bisa pesen makanan kyk gojek sama grab hehe
Yunita Tiwi,5,2022-01-12 12:30:28,ramah
Denny 84,5,2022-01-12 12:13:12,good
Ahmad H,5,2022-01-12 12:09:09,nice
oktaviana trisu,5,2022-01-12 12:08:10,semangat kerja bapak
Muhammad wisnu Wishardani,5,2022-01-12 12:05:31,Saya sangat puas dan semua kebutuhan terpenuhi
Hermon Daluwu,4,2022-01-12 11:57:03,selalu ada di saat penting
Gilang Hamzah,5,2022-01-12 11:55:51,mantap
Irvansyah steven,5,2022-01-12 11:55:06,good
Refan Sherlin,3,2022-01-12 11:53:21,Aku baru aja download ini apk Tpi ulasan nya pada jelek trus katanya driver nya pda kasar Jdi takut ...
Budi Teknik,5,2022-01-12 11:50:15,Maxim memang paling murah
Refyta Apriyanti,5,2022-01-12 11:45:12,Sangat Ekonomis 👍
Danil Ghazaly,5,2022-01-12 11:24:35,good
Insan Sani,1,2022-01-12 11:22:47,Engga kumplit di dalam petanya
Nur Anisa,5,2022-01-12 11:16:24,pelajayanan sangat bagusss
Richard Mandalika,4,2022-01-12 11:14:29,Memudahkan
RR sambung,1,2022-01-12 11:10:39,Apk nya maxim driver nya tasxx aneh kenpa ga maxim juga..
Lussy Novitasari,5,2022-01-12 11:03:14,ok
Aulia batrisyia Huda,5,2022-01-12 10:51:45,puas
Sayyidah Nur Zakiah,4,2022-01-12 10:48:55,good
Chevy Wijaya,1,2022-01-12 10:45:35,"Aplikasi sampah dengan driver sampah, Driver nya preman semua,,,, Maping yg gak sesuai..."
Pramana putra,5,2022-01-12 10:39:59,bagus
Sukri Dance Theatre,5,2022-01-12 10:37:19,kerennnn
Adi Irawan,5,2022-01-12 10:32:13,mantap
Juita Juita,2,2022-01-12 10:29:39,"Aplikasi yg buruk,, map ga update Awal menunggu 8 menit , 3 menit lalu berubah menjadi 14 menit. Minta di batalkan otomatis teralihkan ke driver lain. Saya tidak mau lagi naik maxim. Tapi aplikasi jalan terus padahal sudah di cancel. Akhirnya double order dengan aplikasi sebelah.. bye maxim Perbaiki dulu system anda."
Aferiushura Rius,1,2022-01-12 10:29:29,mantap
Lisa Balowahani,5,2022-01-12 10:25:29,makasi
Ignasia Klau,5,2022-01-12 10:23:07,sangat bagus dan harga terjangkau
Mirnawati Mirna,5,2022-01-12 10:21:57,baik'
Althaf Muazzam,5,2022-01-12 10:21:35,tepat wkt...Ramah...
Miskca Saputra totong Totong,5,2022-01-12 10:07:59,terbaik
Riki Putraa,5,2022-01-12 09:59:01,cepat nyaman tepat waktu
Nona Dolly,4,2022-01-12 09:58:47,lain kali pake atribut e kak
Yeni Fitri,5,2022-01-12 09:51:44,sopir ramah
Novia Atrista,5,2022-01-12 09:48:28,sehat selalu buat bapak drivernya
Fadia Nurul,5,2022-01-12 09:38:28,"harga lebih terjangkau dari ojol² lain, pertahanin ya pokoknya"
Jani Ekayanti,5,2022-01-12 09:36:17,mantappp
Jimmy Martin,5,2022-01-12 09:34:43,mantul bg
Rolex siahaan,5,2022-01-12 09:31:06,drivernya enak dan baik sekali.
baimid,5,2022-01-12 09:29:24,ok
Popi Sawitri,5,2022-01-12 09:25:02,"om nya ramah sekaliiii, sabar kaliiii terimakasih 🙏🙏"
HENY LESTARI,4,2022-01-12 08:56:56,baik
elisa Yap,5,2022-01-12 08:53:59,cepat sampai dan ramah
Aziz Saleh,5,2022-01-12 08:51:45,bagus sipp
GURU AGAMA,5,2022-01-12 08:46:07,sangat baik
Rahmin -,5,2022-01-12 08:15:57,tolong titiknya diperbanyak. dipertepat. di alamatnya ada ternyata titiknya masi 50 meteran lagi 😌
Risma Novianti,5,2022-01-12 08:11:25,Sangat membantu
herman to,5,2022-01-12 07:41:37,ok
Eddy Ruswanto,4,2022-01-12 07:33:14,mantap
aqila aulia balqis,5,2022-01-12 07:27:12,baik
Maira Cantik,5,2022-01-12 07:25:31,Sangat baik
nadya walency,1,2022-01-12 07:19:58,Kenapa saya tifak bisa men download aplikasinyaaa?
Wafiq Ahmad,4,2022-01-12 07:10:41,kurang tepat untuk tempat tujuan
Hajrah Arhy,5,2022-01-12 06:46:02,biaya murah meriah
Karlina Lina,5,2022-01-12 06:44:38,terima kasih
Muh Dirga,5,2022-01-12 06:41:44,mantap
Namira Sidiq,5,2022-01-12 06:38:11,sangatt baguss
Sultan Wong Kito,5,2022-01-12 06:35:22,cepat penjemputan dan nyaman dalam perjalanan
Riko Andrian,5,2022-01-12 06:32:03,ok
Toni Sasongko,5,2022-01-12 06:29:24,ramah dan santun
Hasan Majesty Majesty,5,2022-01-12 06:28:29,okay..Sukses
Andi Taliki,1,2022-01-12 06:25:17,driver memuaskan
Trio Pamungkas Sakti,5,2022-01-12 06:25:07,mantap
Isu Isu,5,2022-01-12 06:19:36,sesuai permintaan saya
Alan Salilama,4,2022-01-12 06:15:00,👍👍👍mantap
Aureal Indira,5,2022-01-12 06:14:12,ramah drivernya
Gories Bria,5,2022-01-12 06:10:32,saya puas
Aiys Kalsum,5,2022-01-12 06:04:27,baik
Marisa Marisa,5,2022-01-12 06:01:12,baikk
Lovely Dac,5,2022-01-12 05:55:33,semoga semakin jaya kedepannya... seperti yg sdh ada...
Bun Acung,5,2022-01-12 05:51:19,maxim sip
Huzairah Akbar,5,2022-01-12 05:47:40,sngt puas
Udin Doank,5,2022-01-12 05:47:11,terima kasih
Gita Mayani,5,2022-01-12 05:41:57,supirnya baik. ramah. terimakasih
Melati Elvita XII MIPA 5,5,2022-01-12 05:41:47,👍
Yevi Yasmini,5,2022-01-12 05:40:43,mantap layananya
Imam Chairul Arifin,3,2022-01-12 05:39:12,Update gps driver lama & kurang akurat Sering order sendiri setelah sampai tujuan Chat tersampaikan di driver cukup pama
Reny31 Mayasari,3,2022-01-12 05:34:07,"Baru sekali nyobain pke aplikasi maxim karna katanya lebih murah dari yg lain. Tp setelah dicoba lebih mahal di aplikasi bayar 10k diminta 15k karna katanya jarak tempuh 8km...pdhal saya cek 3,4km saja. Kecewa driver ga jujur !!!"
Fendii Alvaro,5,2022-01-12 05:33:13,aplikasi paling bagus udh murah pelayanan ramah 😁
Aida Perwita,5,2022-01-12 05:32:29,Maaf salah menaruh titik penjmputan.
Wuzz Trans,5,2022-01-12 05:31:19,sangat membantu murah meriah
khanna khanna,5,2022-01-12 05:28:22,best
Velycia Cahaya putri,5,2022-01-12 05:17:04,makasih ya mas udah antar anak saya sehat selalu ya semoga rezekinya semakin lancar 🙏🙏
Adella Prety Zovanka,5,2022-01-12 05:16:57,driver jahat . saya bawa bayi dalam keadaan hujan tapi tetap di trabas . sedangkan driver pakai jas hujan lengkap .. dan kembalian ongkos saya tidak di kembalikan
Dwi Fitri,1,2022-01-12 05:14:34,"Driver suka menolak, driver perjalanan 30menit ngaku hanya 10 menit. App sering eror. Buruk Pembatalan susah"
Hantje Frans,4,2022-01-12 05:07:00,Boleh di rekomendasi.
Suparmo Parmo,5,2022-01-12 04:56:11,"sangat sopan dan di antar sampai tujuan dengan keadaan baik"""
Leli Suryani,5,2022-01-12 04:54:21,"pelayanannya bagus, menyetirnya pun sangat hati2"
Novlin Lasber,5,2022-01-12 04:45:36,Aplikasi bagus & sangat bermanfaat 👌👌
Tri Kuncoro Jati,5,2022-01-12 04:43:11,baik
Dania Utari,4,2022-01-12 04:41:05,terima kasih
yudith erawati,4,2022-01-12 04:39:45,baik
Imam Sahroni,5,2022-01-12 04:32:30,mantaf
Cak Di,5,2022-01-12 04:14:40,cepat
Sri Haryani,5,2022-01-12 04:14:25,"Driver pelayanannya bagus tidak mengebut, aman👍👍👍"
fitri yanti,5,2022-01-12 04:12:35,baik dan ramah
Ayu Nasution,5,2022-01-12 04:06:07,bagus
putri febriani,5,2022-01-12 04:05:42,Bagus Dan Murah. Terima Kasih
final kyotho,5,2022-01-12 04:03:51,pelayanannya yg bagus
Aletha anjani,5,2022-01-12 03:57:14,Terimakasih
Fashion belanja Mbok Borong,5,2022-01-12 03:56:45,"terimakasih ya pak sudah ramah , semoga lancar order annya selalu"
Croc 80,5,2022-01-12 03:49:04,terimakasih
muhammad jauhari,5,2022-01-12 03:46:56,tepat waktu
Desi Puspita sari,5,2022-01-12 03:45:50,jos
Yuli Yanti,1,2022-01-12 03:44:27,baik dan Rama supirnya cepat sampainya. tidak ngebut jalannya santai enak. sampai tujuan dengan aman. ongkosnya murah. pelayananya bagus
Ncis Kiting,5,2022-01-12 03:44:11,makasih
Dian Nur,5,2022-01-12 03:39:54,"nyaman, murah . membantu sekali"
Rina Wati,5,2022-01-12 03:39:06,drivernya tepat waktu
Said Ahmad,5,2022-01-12 03:37:47,"saya baru pertama kali buat aplikasi dan tidak tau caranya , ma'af saya salah , saya nunggu2 maximnya tdk datang, sementara maximnya bilang saya ada dilokasi kasalahan dr9 saya. ma'af Said Ahmad."
Al Izhar Yunsu Praditya Ivander Seif,5,2022-01-12 03:37:22,ramah dan tepat waktu terima kasih mas
PANSER ANOA,5,2022-01-12 03:36:19,sangat Baik
Ridwan,1,2022-01-12 03:30:09,sngat baik dan cepat
Ikanur Safitri,5,2022-01-12 03:20:41,Bagus
Muhammad Bisma Darmawan Putra,5,2022-01-12 03:19:32,driver baik ramah
Susmiyati Dua nika,5,2022-01-12 03:17:14,Terimakasih 🙏😊
Armig Nobby,5,2022-01-12 03:15:33,"ketepan waktu pas , supir ramah dan sopan"
Ni Nyoman Sulasmini,5,2022-01-12 03:12:12,pengemudi cepat dan ramah
ISNA YUNISA,5,2022-01-12 03:02:20,cepat dan ramah
Esti Novianti,5,2022-01-12 02:56:12,"Sebelum nya saya meminta maaf karna hanya memberi 1 bintang,, karna saya sudah pesan selama 1 jam Maxim car padahal di maps banyak sekali kelihatan berkeliaran tapi satu pun ngak ada yg menerima orderan dari saya, terimakasih."
Yane Hendrayani,5,2022-01-12 02:50:35,tepat waktu
Ai Sopi,5,2022-01-12 02:49:46,bagus
Prio Adi Saputro,5,2022-01-12 02:49:19,Abang nya harus lebih ramah saja ..
Vianti Florenz,5,2022-01-12 02:42:37,ramah
Kanda Sahril,5,2022-01-12 02:34:54,Bgus
Sepriati Sihite Sepriati Sihite,5,2022-01-12 02:26:08,pengemudi cepat dan baik
Evin Juliani Gea,5,2022-01-12 02:20:12,ok
tessa Distira,5,2022-01-12 02:18:50,terimakasih
Ita Purnamasari,5,2022-01-12 02:14:06,drivernya baik.. cepat sampai
Suandi 81,5,2022-01-12 02:12:14,bagus
Ithakhannu Rezadaffa,5,2022-01-12 02:11:59,driver ramah penjemputan cepat kendaraan nyaman bersih
Mazmur Daud Channel,5,2022-01-12 02:02:40,supirnya baik tks Tuhan memberkati
Atha Leta,5,2022-01-12 01:49:30,"sampe dgn selamat, terima kasih"
putra togatorop,5,2022-01-12 01:38:20,mantap aman sampai tujuan
Mala Keen,5,2022-01-12 01:31:21,terimakasih maxim
Farida Lastuti,5,2022-01-12 01:20:35,tepat waktu
Weny cekmon,5,2022-01-12 01:10:14,cepat...ramah...bersih...perhatian banget...selama naik maxim baru x ini driver nya seprima ini pelayanan nya💓
merky tumiwa,5,2022-01-12 01:01:58,terima kasih 🙏
Anggi Ummu Ubay,5,2022-01-12 01:01:54,"Alhamdulillah..pertama pakai Maxim pesan Maxim,,bapak nya ramah"
Mansyur Hidayat,4,2022-01-12 00:49:23,"Perlu update Maps, klo di tnspotasi online lain muncul gang saya, di Maxim tidak"
seriantis konanin,4,2022-01-12 00:42:01,pengemudi sampai dengan cepat dan tepat
Fitri Achmad,5,2022-01-12 00:38:35,baik
Catur Agung Nugroho,1,2022-01-12 00:34:21,mencari driver susah. driver terlalu mudah asal-asalan membatalkan orderan.
Abi Valdanio,5,2022-01-12 00:32:28,oke
dita ayu,5,2022-01-12 00:19:25,Trimakasih sebesar2 nya mas .. Semoga dilimpahkan rejekinya 😇
Firman Utomo,5,2022-01-12 00:18:41,"bagus, semoga lebih baik"
Arnie Arnie12,5,2022-01-12 00:06:48,mkasih ka
Sahin Wijaya,5,2022-01-12 00:01:18,"sangat memuaskan, pengemudinya ramah"
Ali Kaindea,2,2022-01-11 22:56:58,Coba klau sdah dibatalkan gk usah lagi carikan pengemudi. Apk kayak T*I
ardianto smg,5,2022-01-11 22:56:22,tolong map nya dibikin seperti google
Rino Laila,5,2022-01-11 22:20:12,drever ramah. datang tepat waktu baik. sip lah buat Abang drever. makasih buat Maxim juga
syahara hijriyatul,1,2022-01-11 22:08:15,Lama bngttt giliran di canle orng nya datang pdhl sini jugk buru2
Farghaby Sefandho,1,2022-01-11 21:57:25,"Aplikasi buruk!! Kalo ga niat jadi driver gausah kerja!! Tekankan kepada para driver nya , jangan malas ambil orderan!! Kebanyakan liat nominal!! Gue saranin diuninstal aja yang pada make ini Pindah ke aplikasi grab atau gojek aja"
Titsye Mohede Mokorowu,5,2022-01-11 21:43:58,good
Nur Hadi,5,2022-01-11 21:36:57,mantap dan ramah
feki kapantow,5,2022-01-11 21:30:38,Murah & Cepat🙏
Hendarman Endang,5,2022-01-11 21:20:02,mantep
BANGUN ADI PRATAMA,5,2022-01-11 20:50:28,Bismillahirrahmanirrahim
Risdayanti 89,4,2022-01-11 20:20:25,baik
Arya Mantara,5,2022-01-11 18:33:45,"driver yang sangat ramah,asik di bawa ngobrol,semoga Maxim kasih orderan terus ke driver"
bang jay,5,2022-01-11 17:44:19,sangat baik pelayanannya ramah dan sopan terimakasih maxim
Haris Pramana,5,2022-01-11 17:05:36,"driver sangat membantu, enak di ajak ngobrol, ramah"
Hendra Wijaya,5,2022-01-11 16:38:41,penjemputan cepat dan ramah driver nya
Selir Hati,5,2022-01-11 16:33:15,sy sangat senang dengan pengemudinya baik dan sopan
robinnn hodht,5,2022-01-11 16:12:14,ok pelayanan yang terbaik dan paling bagus
ERVIN RINDANI,2,2022-01-11 15:51:16,"untuk biaya ke bandara berbeda dengan yang tertera di aplikasi, dri 22.6 kjd 100 rbu tanpa ada pemberitahuan atau kesepakatan bersama"
Putri Rahmawati,5,2022-01-11 15:48:35,ramah & sopan
Clara natalia Sitinjak,5,2022-01-11 15:38:33,sangat memuaskan
Ilham Rizki ramadhan,1,2022-01-11 15:29:43,ndk sesuai deskripsi
Risky Kojeng,5,2022-01-11 15:21:33,Okay..!!!
Meilia Hasniwati,5,2022-01-11 15:17:31,Somoga tetap bertahan harga yg ekonomis tapi dgn pelayanan maksimal.
Tumin Hidayat,5,2022-01-11 15:13:34,pelayanan bagus..
Fatimah Azzahra,5,2022-01-11 15:11:33,luar biasa
Nanna Nanna,5,2022-01-11 15:09:02,baik
Tujuh Bintang,5,2022-01-11 15:01:59,luar biasa👍
Linda Marlina,5,2022-01-11 14:46:58,bagus skali
Ajie Cybell,3,2022-01-11 14:46:08,baik
Ira Fitria,4,2022-01-11 14:45:39,mohon ditambahkan rute
Wildan Amiruddin,5,2022-01-11 14:38:32,terbaik
Cahyani Cahyani,5,2022-01-11 14:28:35,good 👍👍👍👍👍
Zikran Hatibie,5,2022-01-11 14:22:35,draver baik
SELPIANA SELPIANA,5,2022-01-11 14:21:28,baik
Putri Dista,3,2022-01-11 14:07:16,"bagus murah, tapi knpa pas masukin alamat tidak bisa diketik, harus gser2 sndri atau sharlock"
WihelYoriPutra 02,5,2022-01-11 13:51:04,good
Lutfi Ahmad,5,2022-01-11 13:49:08,sehat terus buat mas drivernya
Nayla Nayla,1,2022-01-11 13:44:28,"Karna di dowload susah mintak ampun,jadi bintang 1 aja,,,"
Lampung Menggala,5,2022-01-11 13:23:28,membantu perjalanan
PUSPA JUWITA,5,2022-01-11 13:21:16,terbaik..
free vpn malaysia,1,2022-01-11 13:19:57,Driver banyak ambil caj di luar sistem
Endro Adhi Sulistyono,5,2022-01-11 13:12:56,"joss, mantap pak, terima kasih"
Meisya Naqiyyah,5,2022-01-11 13:03:41,mantap
story channel,5,2022-01-11 12:58:28,puas skali
Ridan Aldi,5,2022-01-11 12:54:53,oke bgt
Nol Drajat,5,2022-01-11 12:54:20,sangat baik
Afrillah Andi,1,2022-01-11 12:53:49,"Driver baperan di suruh talangangin sekian, katanya orderan fiktif haha"
Arik Rianto,5,2022-01-11 12:47:29,matur suwun
Tymogav Wibisono,1,2022-01-11 12:44:57,ga bs pake debit payah
Fannie Amellia Akbar,5,2022-01-11 12:42:57,s bapak nya sabar bangett. mksih ya😊
TiRta Ajalah,5,2022-01-11 12:41:38,mantap
Hermansyah Hermansyah,5,2022-01-11 12:35:44,ramah dan baik
Leni Rian,5,2022-01-11 12:27:07,supir nya ramah mobil nya rapi bersih
DAENG TAWANG,5,2022-01-11 12:07:33,Amanah
Sahrul Sad,5,2022-01-11 11:58:35,Ramah sekali masnya
siti sarah,5,2022-01-11 11:51:34,terima kasih bapak sudah antar saya🙏
